설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
왕곡면	전라남도 나주시 왕곡면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 터진목길 10	전라남도 나주시 덕산리 560-35	전라남도 나주시 왕곡면사무소	061-339-3634	34.9681779	126.6697941	2015-09-15
반남면	전라남도 나주시 반남면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 자미로 6	전라남도 나주시 흥덕리 28	전라남도 나주시 반남면사무소	061-339-3658	34.9037801	126.6515826	2015-09-15
공산면	전라남도 나주시 공산면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 공산로 128-4	전라남도 나주시 금곡리 862-3	전라남도 나주시 공산면사무소	061-339-3683	34.9432099	126.6081797	2015-09-15
다시면	전라남도 나주시 다시면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 다시로 175-24	전라남도 나주시 월태리590-38	전라남도 나주시 다시면사무소	061-339-3709	35.0192808	126.6372436	2015-09-15
문평면	전라남도 나주시 문평면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 체암로 302	전라남도 나주시 안곡리 120-10	전라남도 나주시 문평면사무소	061-339-3734	35.057673	126.602955	2015-09-15
노안면	전라남도 나주시 노안면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 금산로 14	전라남도 나주시 금동리 221-6	전라남도 나주시 노안면사무소	061-339-3759	35.076873	126.731649	2015-09-15
금천면	전라남도 나주시 금천면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 금영로 934	전라남도 나주시 오강리 250-1	전라남도 나주시 금천면사무소	061-339-3559	35.031713	126.753477	2015-09-15
산포면	전라남도 나주시 산포면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 산포로 468-15	전라남도 나주시 매성리 1266-1	전라남도 나주시 산포면사무소	061-339-3584	35.041149	126.8057299	2015-09-15
다도면	전라남도 나주시 다도면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 다도로 759	전라남도 나주시 신동리 309-3	전라남도 나주시 다도면사무소	061-339-3784	34.948409	126.827421	2015-09-15
봉황면	전라남도 나주시 봉황면사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 봉황로 753	전라남도 나주시 죽석리 547	전라남도 나주시 봉황면사무소	061-339-3608	34.959175	126.784526	2015-09-15
송월동	전라남도 나주시 송월동사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 토계길 61	전라남도 나주시 토계동 596	전라남도 나주시 송월동사무소	061-339-3833	35.018474	126.724879	2015-09-15
영강동	전라남도 나주시 영강동사무소	전라남도	나주시	무료와이파이	LGU	Public-WiFi	Dec-14	전라남도 나주시 삼영1길 8	전라남도 나주시 삼영동 159-6	전라남도 나주시 영강동사무소	061-339-3854	35.005006	126.707019	2015-09-15
중곡종합건강센터	1층 보건소 안 왼쪽 천정	서울특별시	광진구	서민·복지시설	LGU	Public WiFi FREE		서울특별시 광진구 긴고랑로 110	서울특별시 광진구 중곡동 125-11	미래창조과학부	02-2110-1943	37.5593638	127.0870951	2016-06-08
중곡종합건강센터	3층 치매교육센터 정문 우축 천정	서울특별시	광진구	서민·복지시설	LGU	Public WiFi FREE		서울특별시 광진구 긴고랑로 110	서울특별시 광진구 중곡동 125-11	미래창조과학부	02-2110-1943	37.5593638	127.0870951	2016-06-08
자양4동 제1독서실	출입구 왼쪽 총무실 앞 천정	서울특별시	광진구	교육시설	LGU	Public WiFi FREE		서울특별시 광진구 동일로 52(자양동)	서울특별시 광진구 자양동 236-179	미래창조과학부	02-2110-1943	37.5374302	127.0618432	2016-06-08
자양4동 제2독서실	출입구 우축 사무실안 천정	서울특별시	광진구	교육시설	LGU	Public WiFi FREE		서울특별시 광진구 동일로2길 17(자양동)	서울특별시 광진구 자양동 203-16	미래창조과학부	02-2110-1943	37.535097	127.0613503	2016-06-08
중곡3동 독서실	출입구 정면책상 오른쪽 사무실안 우축 천정	서울특별시	광진구	교육시설	LGU	Public WiFi FREE		서울특별시 광진구 동일로 458(중곡동)	서울특별시 광진구 중곡동 587-8	미래창조과학부	02-2110-1943	37.5709092	127.0714622	2016-06-08
자양3동주민센터	뚝섬로 568 주민센터 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 뚝섬로 568	서울특별시 광진구 자양동 519-10	미래창조과학부	02-2110-1943	37.5338293	127.072922	2016-06-08
중곡제1동주민센터	긴고랑로12길 49 주민센터 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 긴고랑로12길 49	서울특별시 광진구 중곡동 259-10	미래창조과학부	02-2110-1943	37.5606524	127.080078	2016-06-08
중곡제2동주민센터	능동로 346 주민센터 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 능동로 346	서울특별시 광진구 중곡동 47-33	미래창조과학부	02-2110-1943	37.560273	127.0815263	2016-06-08
중곡제3동주민센터	동일로76가길 28 주민센터 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 동일로76가길 28	서울특별시 광진구 중곡동 684	미래창조과학부	02-2110-1943	37.568812	127.0801187	2016-06-08
한마음공원	한마음공원 CCTV	서울특별시	광진구	기타	LGU	Public WiFi@Seoul			서울특별시 광진구 중곡2동 51-6	서울특별시청	02-2133-2864	37.5595457	127.0752397	2016-06-08
건대주변	광진구 화양동 111-107 가로등	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 능동로19길 23	서울특별시 광진구 화양동 111-34	서울특별시청	02-2133-2864	37.5471697	127.0724394	2016-06-08
건대주변	광진구 자양동  5-75 방범CCTV	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 동일로20길 106	서울특별시 광진구 자양동 5-13	서울특별시청	02-2133-2864	37.5395117	127.0603617	2016-06-08
건대주변	광진구 자양동 13-1 방범CCTV	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 동일로20길 44	서울특별시 광진구 자양동 13-1	서울특별시청	02-2133-2864	37.5408738	127.0659147	2016-06-08
건대주변	광진구 화양동 18-26 가로등	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 동일로30길 51	서울특별시 광진구 화양동 18-26	서울특별시청	02-2133-2864	37.5474929	127.0701193	2016-06-08
건대주변	동일로22길 13(방범CCTV) (주차장. 렌터가옆)	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 동일로22길 13	서울특별시 광진구 화양동 44-68	서울특별시청	02-2133-2864	37.5424241	127.0650175	2016-06-08
건대주변	동일로24길 77(방범 CCTV) (서울부동산 옆)	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 동일로24길 77	서울특별시 광진구 화양동 10-28	서울특별시청	02-2133-2864	37.5427794	127.0690296	2016-06-08
건대주변	광진구 화양동  5-47 주변 가로등	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 능동로 107	서울특별시 광진구 화양동 5-47	서울특별시청	02-2133-2864	37.5405256	127.0706741	2016-06-08
화양공원	아차산로31길 14(방범CCTV)(1)	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 아차산로31길 14	서울특별시 광진구 화양동 8-36	서울특별시청	02-2133-2864	37.5416587	127.0695076	2016-06-08
광진구 보건지소 민원실	중곡동 125-11 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 긴고랑로 110	서울특별시 광진구 중곡동 125-11	미래창조과학부	02-2110-1943	37.5595824	127.0871892	2016-06-08
광진구청소년상담복지센터	자양동 13-28 복지센터 내부	서울특별시	광진구	서민·복지시설	LGU	Public WiFi FREE		서울특별시 광진구 자양로13길 47 욱영빌딩 3층	서울특별시 광진구 자양동 13-28	미래창조과학부	02-2110-1943	37.5402985	127.0651798	2016-06-08
광진구청소년상담복지센터	자양동 13-28 복지센터 내부	서울특별시	광진구	서민·복지시설	LGU	Public WiFi FREE		서울특별시 광진구 자양로13길 47 욱영빌딩 3층	서울특별시 광진구 자양동 13-28	미래창조과학부	02-2110-1943	37.5402985	127.0651798	2016-06-08
구의제1동주민센터	구의제1동주민센터 민원실	서울특별시	광진구	관공서	LGU	Public WiFi FREE		서울특별시 광진구 광나루로36길 56	서울특별시 광진구 구의동 237-6	미래창조과학부	02-2110-1943	37.5424766	127.0856795	2016-06-08
건대주변	광진구 화양동  11-1 방범CCTV	서울특별시	광진구	기타	LGU	Public WiFi@Seoul		서울특별시 광진구 능동로13길 15	서울특별시 광진구 화양동 11-1	서울특별시청	02-2133-2864	37.5427425	127.0709606	2016-06-08
아차산생태공원	"주차장 뒤 CCTV, 전주"	서울특별시	광진구	기타	LGU	Public WiFi@Seoul			서울특별시 광진구 광장동 370	서울특별시청	02-2133-2864	37.5523263	127.1003546	2016-06-08
아차산생태공원	"주차장 뒤 CCTV, 전주"	서울특별시	광진구	기타	LGU	Public WiFi@Seoul			서울특별시 광진구 광장동 370	서울특별시청	02-2133-2864	37.5523165	127.1003908	2016-06-08
강변역	광나루로56길 85 구의어린이공원 입구 CCTV(테크노마트 방향)	서울특별시	광진구	교통시설	LGU	Public WiFi@Seoul		서울특별시 광진구 광나루로56길 85	서울특별시 광진구 구의동 546-4	서울특별시청	02-2133-2864	37.5370669	127.0939015	2016-06-08
강변역	광나루로56길 85 구의어린이공원 입구 CCTV(세양아파트 방향)	서울특별시	광진구	교통시설	LGU	Public WiFi@Seoul		서울특별시 광진구 구의강변로 84	서울특별시 광진구 구의동 658	서울특별시청	02-2133-2864	37.5375454	127.0849899	2016-06-08
자양건강센터	동일로18길 80 자양건강센터 내부	서울특별시	광진구	서민·복지시설	LGU	Public WiFi FREE		서울특별시 광진구 동일로18길 80	서울특별시 광진구 자양동 4-8	미래창조과학부	02-2110-1943	37.5385858	127.0670826	2016-06-08
진도군청	로비	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 진도읍 철마길 25	전라남도 진도군 진도읍 성내리 64-1	전라남도 진도군청	061-544-2181	34.4867956	126.2635647	2015-09-30
진도군청	민원실	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 진도읍 철마길 25	전라남도 진도군 진도읍 성내리 64-2	전라남도 진도군청	061-544-2181	34.486742	126.2637538	2015-09-30
진도읍사무소	민원실	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 진도읍 남동1길 46	전라남도 진도군 진도읍 남동리 776-1	전라남도 진도군청	061-544-2181	34.4807019	126.2629781	2015-09-30
군내면사무소	민원실	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 군내면 가흥로 643	전라남도 진도군 군내면 분토리 215-2	전라남도 진도군청	061-544-2181	34.5125636	126.2920204	2015-09-30
고군면사무소	민원실	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 고군면 지수길 44-6	전라남도 진도군 고군면 오산리 1064-1	전라남도 진도군청	061-544-2181	34.4904836	126.3431248	2015-09-30
의신면사무소	민원실	전라남도	진도군	관공서	LGU	FREE_U+Zone	Dec-15	전라남도 진도군 의신면 돈지1길 56-5	전라남도 진도군 의신면 돈지리 308-1	전라남도 진도군청	061-544-2181	34.4392494	126.2835824	2015-09-30
한반도면보건지소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 한반도면 쌍용로203-3	강원도 영월군 한반도면 쌍용리 454-11	강원도 영월군청	1577-0545	37.177743	128.326635	2015-11-01
석항보건진료소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 중동면 영월로 3856-1	강원도 영월군 중동면 석항리 147	강원도 영월군청	1577-0545	37.198104	128.619786	2015-11-01
춘천시장애인종합복지관	사무실	강원도	춘천시	서민복지시설	LGU	Public WiFi Free	Dec-13		강원도 춘천시 석사동 136	강원도 춘천시청	033-250-3100	37.84602	127.754738	2015-09-30
지산2동주민센터	민원실	광주광역시	동구	관공서	LGU			광주광역시 동구 지호로 51		광주광역시 동구청	062-608-3085	35.1479133	126.9344711	2016-08-01
신천보건진료소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 한반도면 서강로 724-4	강원도 영월군 한반도면 신천리 445-13	강원도 영월군청	1577-0545	37.236605	128.32543	2015-11-01
연덕보건진료소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 북면 삼방산길 28-11	강원도 영월군 북면 연덕리 507-4	강원도 영월군청	1577-0545	37.283672	128.425945	2015-11-01
무릉보건진료소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 수주면 중방길62-2	강원도 영월군 수주면 무릉리 907-2	강원도 영월군청	1577-0545	37.288607	128.268813	2015-11-01
영월역	역광장앞신호등	강원도	영월군	교통시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 영월읍 중리1길 85-6	강원도 영월군 영월읍 덕포리 507-4	강원도 영월군청	1577-0545	37.18177	128.481158	2015-11-01
운학보건진료소	민원실	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 수주면 덕은골길 4	강원도 영월군 수주면 운학리 834-11	강원도 영월군청	1577-0545	37.327003	128.190103	2015-11-01
군청별관	각층 복도	강원도	영월군	관공서	LGU	Public WiFi Free	Nov-16	강원도 영월군 영월읍 하송로 46-43	강원도 영월군 영월읍 하송리 236-2	강원도 영월군청	1577-0545	37.185363	128.461522	2015-11-01
상동읍청소년센터	각층 복도	강원도	영월군	복지시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 상동읍 태백산로 3195	강원도 영월군 상동읍 내덕리 33-19	강원도 영월군청	1577-0545	37.127332	128.827481	2015-11-01
북면삼방회관	각층 복도	강원도	영월군	복지시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 북면 봉래산로987	강원도 영월군 북면 마차리 1180-15	강원도 영월군청	1577-0545	37.254743	128.45504	2015-11-01
주천면복지회관	각층 복도	강원도	영월군	복지시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 주천면 주천로58번길 10-5	강원도 영월군 주천면 주천리 1124-4	강원도 영월군청	1577-0545	37.268681	128.268051	2015-11-01
술샘건강복지센터	1층 복도	강원도	영월군	복지시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 주천면 도천길 17	강원도 영월군 주천면 주천리 1154	강원도 영월군청	1577-0545	37.270665	128.265515	2015-11-01
쌍용복지타운	1층 복도	강원도	영월군	복지시설	LGU	Public WiFi Free	Nov-16	강원도 영월군 한반도면 무동길 13	강원도 영월군 한반도면 쌍용리 606-7	강원도 영월군청	1577-0545	37.180968	128.320578	2015-11-01
