설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
서울특별시 강남구논현1동3-2	논현1-105	서울특별시	강남구	기타	SKT	gangnam	Nov-16	서울특별시 강남구 도산대로 120	서울특별시 강남구 논현1동 3-2	서울특별시 강남구청	02-6242-9480	37.51673	127.021891	2015-09-04
서울특별시 강남구논현1동2(신사역1번출구)	논현1-108	서울특별시	강남구	기타	SKT	gangnam	Nov-16	서울특별시 강남구 도산대로 110	서울특별시 강남구 논현1동 2	서울특별시 강남구청	02-6242-9480	37.516194	127.021111	2015-09-04
서울특별시 강남구역삼동 820-5 앞	역삼1-120	서울특별시	강남구	기타	SKT	gangnam	Nov-16	서울특별시 강남구 강남대로 410	서울특별시 강남구 역삼동 820-5	서울특별시 강남구청	02-6242-9480	37.499363	127.027403	2015-09-04
영덕군보건소	민원실	경상북도	영덕군	관공서	SKT	Public WiFi	14-Dec	경상북도 영덕군 영덕읍 경동로 8367	경상북도 영덕군 영덕읍 화개리 208-1	경상북도 영덕군 보건소	054-730-6300	36.4180938	129.3674687	2015-10-08
영해관광시장	시장	경상북도	영덕군	시장	SKT	Public WiFi	14-Dec		경상북도 영덕군 영해면 성내리 468-1	경상북도 영덕군 영해관광시장	054-730-6300	36.5403562	129.4074531	2015-10-08
봉화군청	"민원실, 대회의실"	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 봉화로 1111	경상북도 봉화군 봉화읍 내성리 537	경상북도 봉화군청	054-679-6615	36.8932301	128.7319181	2016-05-24
봉화군청소년센터	"1층 로비, 체력단련실, 공연장, 세미나실, 2층로비, 강의실 ,체험관, 도서관, 3층 사무실"	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 내성로1길 17-20	경상북도 봉화군 봉화읍 내성리 197-1	경상북도 봉화군 청소년센터	054-679-6652	36.8877321	128.7392961	2016-05-24
보건소	"1층로비, 결핵관리실, 예방접종실, 2층대기실, 구강보건실, 건강증진센터, 정신건강증진센터, 3층휴게실, 방문보건실, 보건교육실, 산부건강증실, 4층 로비, 4층 사무실"	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 거촌로 12-3	경상북도 봉화군 봉화읍 내성리 285	경상북도 봉화군 보건소	054-679-6713	36.8905121	128.7421231	2016-05-24
춘양면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 춘양면 의양로5길 19	경상북도 봉화군 춘양면 의양리 410	경상북도 봉화군 춘양면사무소	054-679-5413	36.9351251	128.9147881	2016-05-24
동구보건지소	지소내	대전광역시	동구	관공서	SKT	public wifi	Jan-15	대전광역시 동구 현암로22	대전광역시 동구  삼성동374-1	대전광역시 동구청	042-251-4174	36.34288	127.42047	2016-09-30
동구청	도서관7층	대전광역시	동구	관공서	SKT	public wifi	Jan-15	대전광역시 동구 동구청로 147	대전광역시 동구 가오동 425	대전광역시 동구청	042-251-4174	36.3118501	127.4548274	2016-09-30
가양도서관	종합자료실	대전광역시	동구	관공서	SKT	public wifi	Jan-15	대전광역시 동구 우암로 277번길	대전광역시 동구 가양2동22-4	대전광역시 동구청	042-251-4174	36.34886	127.44493	2016-09-30
소천면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 소천면 소천로 1294	경상북도 봉화군 소천면 현동리 645-5	경상북도 봉화군 소천면사무소	054-679-5512	36.9377011	129.0030651	2016-05-24
재산면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 재산면 대내골길 4	경상북도 봉화군 재산면 현동리 763	경상북도 봉화군 재산면사무소	054-679-5712	36.8160031	128.9618811	2016-05-24
명호면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 명호면 도천길 18	경상북도 봉화군 명호면 도천리 186-1	경상북도 봉화군 명호면사무소	054-679-5813	36.8588221	128.8999981	2016-05-24
봉화군여성문화회관	정보이용센터	경상북도	봉화군	지역문화시설	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 봉화로 1203	경상북도 봉화군 봉화읍 내성리 285	경상북도 봉화군 여성문화회관	054-679-6112	36.8907111	128.7418071	2016-05-24
농업기술센터본관	"교육장, 2층 복도, 강당 앞"	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉성면 농업인길 24	경상북도 봉화군 봉성면 금봉리 904	경상북도 봉화군 농업기술센터	054-679-6814	36.9034021	128.7722801	2016-05-24
경북장애인종합복지관봉화분관	교육장	경상북도	봉화군	서민·복지시설	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 거촌로 14	경상북도 봉화군 봉화읍 내성리 285	경상북도 봉화군 장애인종합복지관봉화분관	054-674-3311	36.8909361	128.7417061	2016-05-24
봉화군 다문화가족지원센터	"회의실, 교육장"	경상북도	봉화군	서민·복지시설	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 봉화읍 봉화로 1203	경상북도 봉화군 봉화읍 내성리 285	경상북도 봉화군 다문화가족지원센터	054-673-9023	36.8909361	128.7420901	2016-05-24
명호면보건지소	민원실(접수부)	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 명호면 도천길 18	경상북도 봉화군 명호면 도천리 186-1	경상북도 봉화군 명호면보건지소	054-679-5873	36.8588831	128.9006341	2016-05-24
법전면보건지소	민원실(접수부)	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 법전면 법전로 107	경상북도 봉화군 법전면 법전리 255	경상북도 봉화군 법전면보건지소	054-679-5373	36.9119541	128.8766331	2016-05-24
상운면보건지소	민원실(접수부)	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 상운면 예봉로 1302	경상북도 봉화군 상운면 가곡리 395-1	경상북도 봉화군 상운면보건지소	054-679-5973	36.8355701	128.7565971	2016-05-24
춘양면보건지소	민원실(접수부)	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-15	경상북도 봉화군 춘양면 춘양로 153	경상북도 봉화군 춘양면 의양리 387-4	경상북도 봉화군 춘양면보건지소	054-679-5473	36.9348891	128.9144731	2016-05-24
봉화읍사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 봉화읍 내성로3길 9	경상북도 봉화군 봉화읍 내성리 197-1	경상북도 봉화군 봉화읍사무소	054-679-5013	36.8876471	128.7395921	2016-05-24
상운면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 상운면 예봉로 1281	경상북도 봉화군 상운면 가곡리 400	경상북도 봉화군 상운면사무소	054-679-5913	36.8337581	128.7551451	2016-05-24
물야면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 물야면 문수로 991	경상북도 봉화군 물야면 오록리 429-4	경상북도 봉화군 물야면사무소	054-679-5112	36.9751451	128.7357781	2016-05-24
봉성면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 봉성면 옥마로 23	경상북도 봉화군 봉성면 봉성리 317-4	경상북도 봉화군 봉성면사무소	054-679-5213	36.8859301	128.8180051	2016-05-24
법전면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 법전면 법전로 100	경상북도 봉화군 법전면 법전리 247-12	경상북도 봉화군 법전면사무소	054-679-5312	36.9107301	128.8768831	2016-05-24
석포면사무소	민원실	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 석포면 석포로1길 55	경상북도 봉화군 석포면 석포리 373-7	경상북도 봉화군 석포면사무소	054-679-5613	37.0486351	129.0651711	2016-05-24
농업기술센터	농기계임대사업소	경상북도	봉화군	관공서	SKT	Public WiFi Free	Oct-14	경상북도 봉화군 봉성면 농업인길 24	경상북도 봉화군 봉성면 금봉리 904	경상북도 봉화군 농업기술센터	054-679-6814	36.9035341	128.7726271	2016-05-24
중앙전통시장(구.전통골목시장+구.옥교상가)	아케이드 내	울산광역시	중구	기타	SKT	Public WiFi FREE		울산광역시 중구 중앙시장1길 4	울산광역시 중구 옥교동 96-4	울산광역시 중구청	052-290-3200	35.554702	129.321928	2016-08-31
신중앙시장	아케이드 내	울산광역시	중구	기타	SKT	Public WiFi FREE		울산광역시 중구 구교로 35	울산광역시 중구 학산동 47-10	울산광역시 중구청	052-290-3200	35.555466	129.328384	2016-08-31
중구 청소년문화의집	복도	울산광역시	중구	서민·복지시설	SKT	Public WiFi FREE		울산광역시 중구 중앙길 78	울산광역시 중구 성남동 190-45	울산광역시 중구청	052-290-3200	35.555119	129.317908	2016-08-31
대치면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 대치면 칠갑산로 541	충청남도 청양군 대치면 주정리 246-2번지	충청남도 청양군청	041-940-2202	36.4445261	126.8321013	2015-09-15
목면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 목면 안심길 107	충청남도 청양군 목면 안심리 산11번지	충청남도 청양군청	041-940-2202	36.4189007	127.0039599	2015-09-15
비봉면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 비봉면 충절로 1994	충청남도 청양군 비봉면 록평리 102-1번지	충청남도 청양군청	041-940-2202	36.5191915	126.7864805	2015-09-15
운곡면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 운곡면 청신로 873	충청남도 청양군 운곡면 모곡리 293-2번지	충청남도 청양군청	041-940-2202	36.5239112	126.8446751	2015-09-15
운곡보건지소	대기실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 운곡면 청신로 873	충청남도 청양군 운곡면 모곡리 293-2번지	충청남도 청양군청	041-940-2202	36.5239112	126.8446751	2015-09-15
장평면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 장평면 닭우리고개길 35	충청남도 청양군 장평면 중추리 523-12번지	충청남도 청양군청	041-940-2202	36.3418331	126.8930024	2015-09-15
정산면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 정산면 칠갑산로 1857	충청남도 청양군 정산면 서정리 496-1번지	충청남도 청양군청	041-940-2202	36.414908	126.945143	2015-09-15
청남면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 청남면 명덕로 185	충청남도 청양군 청남면 청소리 184번지	충청남도 청양군청	041-940-2202	36.3524378	126.9522867	2015-09-15
청양읍사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 청양읍 칠갑산로9길 29	충청남도 청양군 청양읍 읍내리 14-1번지	충청남도 청양군청	041-940-2202	36.4540181	126.8056733	2015-09-15
청양군노인복지관	휴게실(4개층)	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Oct-14	충청남도 청양군 청양읍 칠갑산로2길 4	충청남도 청양군 청양읍 읍내리 188-5번지	충청남도 청양군청	041-940-2202	36.4509475	126.8001652	2015-09-15
청양전통시장	쉼터(5개소)	충청남도	청양군	편의시설	SKT	Public WiFi Free	Oct-14	충청남도 청양군 청양읍 칠갑산로4길 3-6	충청남도 청양군 청양읍 읍내리 195-15번지	충청남도 청양군청	041-940-2202	36.4506512	126.8014448	2015-09-15
청양군보건의료원	대기실	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Oct-14	충청남도 청양군 청양읍 칠갑산로7길 54	충청남도 청양군 청양읍 읍내리 261-1번지	충청남도 청양군청	041-940-2202	36.4551516	126.8049308	2015-09-15
화성면사무소	민원실	충청남도	청양군	관공서	SKT	Public WiFi Free	Oct-14	충청남도 청양군 화성면 고산골길 12	충청남도 청양군 화성면 산정리 130-5번지	충청남도 청양군청	041-940-2202	36.4274251	126.7173307	2015-09-15
울산시장애인종합복지관	복도	울산광역시	중구	서민·복지시설	SKT	Public WiFi FREE		울산광역시 중구 백양로 160	울산광역시 중구 성안동 487-5	울산광역시 중구청	052-290-3200	35.576991	129.322011	2016-08-31
군민체육관	복도	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Dec-15	충청남도 청양군 청양읍 충절로 1204	충청남도 청양군 청양읍 송방리 371	충청남도 청양군청	041-940-2202	36.4533628	126.7947632	2016-09-20
정산도서관	열람실	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Dec-15	충청남도 청양군 정산면 역말길 5-5	충청남도 청양군 정산면 서정리 22	충청남도 청양군청	041-940-2202	36.4128919	126.9514805	2016-09-20
청양군문화체육센터	강당	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Dec-15	충청남도 청양군 청양읍 칠갑산로 221	충청남도 청양군 청양읍 읍내리 191-5	충청남도 청양군청	041-940-2202	36.4515073	126.8011574	2016-09-20
청양군문화예술회관	주차장	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Dec-15	충청남도 청양군 청양읍 문화예술로 187	충청남도 청양군 청양읍 송방리 94-14	충청남도 청양군청	041-940-2202	36.4563033	126.8003945	2016-09-20
고추문화마을	숙박동	충청남도	청양군	서민·복지시설	SKT	Public WiFi Free	Dec-15	충청남도 청양군 청양읍 묵동길 14	충청남도 청양군 청양읍 군량리 544-4	충청남도 청양군청	041-940-2202	36.4410041	126.7790703	2016-09-20
복산1동 주민센터	민원실	울산광역시	중구	관공서	SKT	Public WiFi FREE		울산광역시 중구 북부순환도로 610	울산광역시 중구 복산동 352-1	울산광역시 중구청	052-290-3200	35.563025	129.32706	2016-08-31
복산2동 주민센터	민원실	울산광역시	중구	관공서	SKT	Public WiFi FREE		울산광역시 중구 화합로 465	울산광역시 중구 복산동 100-26	울산광역시 중구청	052-290-3200	35.56581	129.334253	2016-08-31
중앙동 주민센터	민원실	울산광역시	중구	관공서	SKT	Public WiFi FREE		울산광역시 중구 중앙길 199	울산광역시 중구 학산동 123	울산광역시 중구청	052-290-3200	35.557451	129.323973	2016-08-31
